#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:2021-03-21_OMPuniprot_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.2021-03-21_OMPuniprot_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:2021-03-21_OMPuniprot_muscle" name="distribution" x="@birthRate.t:2021-03-21_OMPuniprot_muscle">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:2021-03-21_OMPuniprot_muscle" name="distribution">
#            <parameter id="gammaShape.s:2021-03-21_OMPuniprot_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2021-03-21_OMPuniprot_muscle" id="treeLikelihood.2021-03-21_OMPuniprot_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2021-03-21_OMPuniprot_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:2021-03-21_OMPuniprot_muscle" shape="@gammaShape.s:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2021-03-21_OMPuniprot_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2021-03-21_OMPuniprot_muscle" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:2021-03-21_OMPuniprot_muscle" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:2021-03-21_OMPuniprot_muscle">
#                <Exponential id="Exponential.c:2021-03-21_OMPuniprot_muscle" name="distr">
#                    <parameter id="UCExpLambda.c:2021-03-21_OMPuniprot_muscle" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="254" id="expRateCategories.c:2021-03-21_OMPuniprot_muscle" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:2021-03-21_OMPuniprot_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
320000	-54598.48010250217	-54554.32256676877	-44.157535733399385	-54554.32256676877	2.5302183528273017	3.344029646875654	-40.81350608652373	2.0417601261244833	1.8819243362774538	0.9701536967488378	0.9601765530075814
320500	-54614.309547854216	-54559.94569141394	-54.36385644027626	-54559.94569141394	2.772169757101952	3.525999645859457	-50.8378567944168	1.9755517865903593	1.8513402912182408	0.986439492287443	0.9609517787558416
321000	-54604.33533988507	-54557.996216355496	-46.33912352956958	-54557.996216355496	2.5674376612603385	3.525999645859457	-42.81312388371012	1.8671000004244067	1.9178880482258582	0.9951795654450692	0.9429449459395738
321500	-54602.25563595726	-54553.847425811546	-48.4082101457183	-54553.847425811546	2.6140539878814923	3.525999645859457	-44.88221049985884	2.298654923210011	1.8880316082871946	1.060820557686309	0.9537992851952544
322000	-54603.97514419518	-54552.301019724415	-51.674124470769236	-54552.301019724415	2.877727582384801	3.525999645859457	-48.14812482490978	1.6883434494206817	1.8916013409678514	1.0822100001681747	0.9566178219245995
322500	-54603.4018282103	-54552.22928655386	-51.172541656436216	-54552.22928655386	2.8595278707622733	3.525999645859457	-47.64654201057676	2.0060735747930067	1.8405773288194658	1.04208958398423	0.9716310129723621
323000	-54596.16384053845	-54552.18452082403	-43.97931971442251	-54552.18452082403	2.649308956799146	3.525999645859457	-40.45332006856305	1.8899441639586603	1.8415616653784124	1.019644428255464	0.9800328417222413
323500	-54598.02366035973	-54553.53180681362	-44.49185354610884	-54553.53180681362	2.6178743743649253	3.525999645859457	-40.965853900249385	1.8899441639586603	1.8226765801446008	1.013031769181557	0.9813674866648835
324000	-54606.99975387968	-54561.35830627012	-45.641447609557346	-54561.35830627012	2.7122460901058902	3.525999645859457	-42.11544796369789	2.0450345601297646	1.8672217129399185	1.018749096373138	0.9587138590860012
324500	-54622.58069708978	-54568.67324425198	-53.90745283780504	-54568.67324425198	2.709832542131993	3.525999645859457	-50.38145319194558	1.8686553513585409	1.8864497621854388	1.0286806496197956	0.9745089828974427
325000	-54609.26052030472	-54554.90338049121	-54.35713981350672	-54554.90338049121	2.639260067583087	3.525999645859457	-50.83114016764726	1.6423138004585536	1.8915535492885953	1.0654225098608854	0.9749410549829124
325500	-54608.463699637156	-54564.278348194086	-44.18535144306736	-54564.278348194086	2.4711757288542358	3.525999645859457	-40.659351797207904	1.8352169929438382	1.88215265272064	1.0683737765084198	0.958801279480837
326000	-54614.02178294941	-54562.82542831441	-51.19635463499176	-54562.82542831441	2.6375173304290684	3.525999645859457	-47.670354989132306	1.892331971493687	1.9155598289731333	1.0214362462176496	0.9564238839448134
326500	-54617.294987036774	-54567.325594139664	-49.96939289711304	-54567.325594139664	2.6085854523404692	3.525999645859457	-46.44339325125358	1.7111291036689695	1.946067094271287	1.0346392598245484	0.9680491195365927
327000	-54619.58184505223	-54568.120933886676	-51.46091116555525	-54568.120933886676	2.5432878155962926	3.525999645859457	-47.934911519695795	1.884473050218152	1.9530340255219003	1.035375295602743	0.9642197615264954
327500	-54611.135562531825	-54567.891347770805	-43.244214761019805	-54567.891347770805	2.4273321243450217	3.525999645859457	-39.71821511516035	1.7208161934221013	1.9992166061316028	1.0871045643306587	0.9761891046357832
328000	-54605.7581930494	-54555.10238254751	-50.65581050188794	-54555.10238254751	2.6643160980214295	3.525999645859457	-47.129810856028485	1.884489908324266	1.957577938590334	1.1331024922892488	0.9941530441600224
328500	-54599.502971340626	-54560.49958028624	-39.003391054388665	-54560.49958028624	2.4663763142484547	3.525999645859457	-35.47739140852921	2.248699490402011	1.9072877382175233	1.1043269623185485	0.9795921025809516
329000	-54624.572604719375	-54571.3253703331	-53.24723438627434	-54571.3253703331	2.796812973264247	3.525999645859457	-49.721234740414886	1.6839417021997918	1.9021602940087134	1.1932599094085077	0.9995568024576441
329500	-54615.76035943609	-54572.89208939582	-42.86827004027137	-54572.89208939582	2.53445738070236	3.525999645859457	-39.34227039441191	2.1569987765476277	1.9493861846382998	1.1715769214064575	0.993637028657033
330000	-54620.92238945926	-54577.9243353246	-42.99805413465679	-54577.9243353246	2.536834928986203	3.525999645859457	-39.47205448879733	1.9645111126553816	1.93476555692237	1.0618961031992864	0.9735206828746759
330500	-54620.13756755445	-54572.86664265198	-47.27092490246899	-54572.86664265198	2.7233346483644447	3.525999645859457	-43.744925256609534	1.70190170753214	1.9346742216330441	1.0541030387493582	0.9717557743071545
331000	-54634.63561714003	-54584.62140521051	-50.01421192952219	-54584.62140521051	3.186449340899378	3.525999645859457	-46.48821228366273	2.477470043716029	1.8716981742356038	1.039380858166257	0.9799923220040602
331500	-54613.66884685915	-54566.77512632056	-46.89372053859842	-54566.77512632056	2.6953342197555408	3.684624434853082	-43.20909610374534	1.9814320270109265	1.874552323945123	1.028140803281753	0.9757103473343142
332000	-54612.35881929758	-54559.51839145041	-52.84042784717005	-54559.51839145041	2.8160216450062077	3.684624434853082	-49.15580341231696	1.9196828374820498	1.8578311485375825	1.0385084171728802	0.9856478302309536
332500	-54620.0420491018	-54564.22972904502	-55.812320056777814	-54564.22972904502	2.8791044304724247	3.684624434853082	-52.12769562192473	2.1274919733203497	1.858582765767103	1.0895305558505084	1.0071894048379058
333000	-54625.84943659933	-54570.33387714463	-55.51555945470668	-54570.33387714463	2.7817549462149542	3.684624434853082	-51.8309350198536	2.3363200636406454	1.8679834006095164	1.0776222790157515	1.0075074178649688
333500	-54601.26387998717	-54554.826661037056	-46.4372189501136	-54554.826661037056	2.6809034020113964	3.684624434853082	-42.75259451526052	1.9907882778912236	1.9184535866689258	1.0677422391688844	1.0125516200333404
334000	-54618.21573656567	-54562.455286515804	-55.76045004986544	-54562.455286515804	2.855637887247525	3.684624434853082	-52.075825615012356	1.874029594252432	1.903834361070092	1.068801048548811	1.0198783661601911
334500	-54613.31955826239	-54562.32882958136	-50.9907286810254	-54562.32882958136	2.7650848121787948	3.684624434853082	-47.30610424617232	1.8020599086026097	1.9118841571475453	1.0649823729199503	1.0324778193277833
335000	-54613.56717306173	-54562.027117684345	-51.54005537738737	-54562.027117684345	3.1071198959098054	3.684624434853082	-47.855430942534284	1.7901965097661972	1.8565463622682148	1.0759315014382473	1.0453184599809995
335500	-54629.19128408184	-54575.24338358388	-53.947900497957896	-54575.24338358388	2.9814570182733475	3.684624434853082	-50.26327606310481	1.9736773341777556	1.8636811168681604	1.0712150436759633	1.0438156792200655
336000	-54623.39671800516	-54570.93284769143	-52.46387031373102	-54570.93284769143	3.1454511038698105	3.684624434853082	-48.77924587887794	1.9563106557550471	1.836543274018267	1.0979974443239908	1.0590241270997227
336500	-54630.304081450704	-54579.54716135207	-50.756920098632996	-54579.54716135207	2.917048331605255	3.684624434853082	-47.07229566377991	1.8196665409600195	1.8124761736136927	1.1461537858883846	1.058201421672827
337000	-54636.13753228298	-54583.69521821614	-52.442314066834165	-54583.69521821614	2.8906079345698963	3.684624434853082	-48.75768963198108	1.736158267063675	1.8157573986044548	1.1169123736311335	1.0512799665923491
337500	-54637.5557417451	-54582.69159804118	-54.86414370391698	-54582.69159804118	3.066304482318158	3.684624434853082	-51.179519269063896	1.8272825706150644	1.8221365894327104	1.1008104856832333	1.0379506084969714
338000	-54626.30375625998	-54569.99628824233	-56.30746801764894	-54569.99628824233	3.5263791026718425	3.684624434853082	-52.62284358279585	1.6377952560498952	1.7795472974735596	1.14009182147074	1.0371293166217788
338500	-54626.54001671559	-54566.57572051822	-59.96429619736231	-54566.57572051822	3.794198656009265	3.684624434853082	-56.279671762509224	1.7602521804626297	1.7650632909686919	1.1312550411779596	1.048147241693029
339000	-54629.591287678595	-54571.533209450594	-58.058078227998365	-54571.533209450594	3.6670404878416107	3.684624434853082	-54.37345379314528	1.5797749504490126	1.7973302354054062	1.1470921196072623	1.041870459130161
339500	-54629.607828640896	-54574.42917294418	-55.17865569671452	-54574.42917294418	3.4300753595318927	3.684624434853082	-51.49403126186144	2.1164992514008825	1.8235935900695799	1.1926458343334236	1.0634694677645764
340000	-54632.07395448501	-54575.81960219105	-56.25435229395996	-54575.81960219105	3.5096762320074646	3.684624434853082	-52.56972785910688	1.7286160396595813	1.7806114407025617	1.1968878349699623	1.0559801919004213
340500	-54638.394695906725	-54579.89339828674	-58.50129761999037	-54579.89339828674	3.8722729295958906	3.684624434853082	-54.81667318513728	1.710691686780173	1.8305912275342873	1.1991385038278477	1.078757937569368
341000	-54640.684259017544	-54582.26096110623	-58.423297911314954	-54582.26096110623	3.1535583716623314	3.684624434853082	-54.73867347646187	1.4924133763337701	1.8796987178399378	1.201877420293293	1.0756316686478304
341500	-54643.51015901207	-54583.96919046431	-59.54096854775417	-54583.96919046431	3.7949035078028195	3.684624434853082	-55.856344112901084	1.9257989095009356	1.836537356851191	1.1507749477166413	1.0710398462603108
342000	-54640.88973202212	-54583.75554948686	-57.13418253526248	-54583.75554948686	3.4932225040464107	3.684624434853082	-53.4495581004094	2.047545934494236	1.8373633826163907	1.1452173437317283	1.0596488951698357
342500	-54622.51845340145	-54572.9873396372	-49.53111376424759	-54572.9873396372	2.7128016337269103	3.684624434853082	-45.84648932939451	1.6939480304667829	1.8986107038889797	1.1330572757949495	1.0521013881979453
343000	-54625.51918847527	-54572.41939629323	-53.09979218204054	-54572.41939629323	2.940492466051081	3.684624434853082	-49.41516774718745	1.8090782741201108	1.9124964377238776	1.136439704846335	1.0397828470673032
343500	-54615.407019587394	-54566.5437222453	-48.863297342100516	-54566.5437222453	2.917206919507115	3.684624434853082	-45.17867290724743	1.9251028029849133	1.889883699337338	1.1351203562099867	1.0252635832760268
344000	-54628.029883678035	-54575.237334131096	-52.79254954694054	-54575.237334131096	2.7610193345081773	3.684624434853082	-49.10792511208746	1.7454365863601433	1.8986615407683445	1.1629355707534939	1.0324162874651739
344500	-54631.83723373725	-54580.90864144018	-50.928592297068285	-54580.90864144018	2.758452863424349	3.684624434853082	-47.2439678622152	1.819744069053873	1.8555465735137626	1.1635244797329547	1.0297058392224834
345000	-54630.72291854722	-54577.3167601956	-53.40615835161949	-54577.3167601956	2.9966981537726456	3.684624434853082	-49.721533916766404	1.819744069053873	1.8403803774417966	1.1695858676094324	1.0292219284413626
345500	-54643.61960680495	-54586.475144263655	-57.144462541291226	-54586.475144263655	2.816928604839551	3.684624434853082	-53.45983810643814	2.2690602919645473	1.8373160332241472	1.1806190418926872	1.0278708378730081
346000	-54619.83307658405	-54569.99709052471	-49.835986059342446	-54569.99709052471	2.727566701633677	3.684624434853082	-46.15136162448936	2.0021838037740602	1.8646013405745931	1.2275291877103176	1.0361278742877948
346500	-54607.82162596824	-54559.54742024988	-48.2742057183544	-54559.54742024988	2.690896687422411	3.684624434853082	-44.58958128350132	2.0021838037740602	1.901786563533359	1.2395509569171093	1.0382337076791184
347000	-54627.03175196499	-54582.15602158117	-44.8757303838191	-54582.15602158117	2.690896687422411	3.684624434853082	-41.19110594896602	1.9446648286050736	1.867981880162828	1.2689946192095163	1.0516669687686624
347500	-54631.31248374305	-54578.03614581386	-53.276337929194554	-54578.03614581386	2.8054791676305095	3.684624434853082	-49.59171349434147	2.25728988400876	1.9071652645605672	1.291189354975213	1.0575329913163278
348000	-54629.534295515	-54581.3246777236	-48.20961779139559	-54581.3246777236	2.74829879870029	3.684624434853082	-44.5249933565425	2.0696138692815347	1.8776508025288288	1.2774684347163225	1.0593697163533982
348500	-54623.85657773495	-54575.730397788226	-48.12617994672263	-54575.730397788226	2.724576198164277	3.684624434853082	-44.441555511869545	1.8328790326500704	1.869177681486152	1.2610807998125007	1.0589217667649158
349000	-54633.59492410875	-54588.3796112825	-45.2153128262541	-54588.3796112825	2.6389013206340337	3.684624434853082	-41.530688391401014	2.3564863344982263	1.8256142116917025	1.2639377321208134	1.0588172552723243
349500	-54648.39262648706	-54594.08789601155	-54.30473047550841	-54594.08789601155	3.0742378152261933	3.684624434853082	-50.62010604065532	1.817297686444256	1.8625017018542604	1.2665738596822087	1.0760209633539146
350000	-54636.97682159546	-54583.52448206916	-53.452339526301394	-54583.52448206916	2.881812432561347	3.684624434853082	-49.76771509144831	1.9265070280703451	1.8631679787314195	1.2710382936533264	1.0721315737680917
350500	-54633.91372537823	-54582.63208279047	-51.28164258775812	-54582.63208279047	2.9466714069506685	3.684624434853082	-47.59701815290504	1.8447267179604694	1.8587187629246311	1.2288754055421618	1.0654028162735623
351000	-54651.18190555163	-54603.448071129205	-47.73383442242703	-54603.448071129205	2.7637000537922773	3.684624434853082	-44.049209987573946	2.116993249298497	1.8375773281990448	1.227008352483996	1.0877080904876457
351500	-54641.638511600075	-54593.18227168771	-48.45623991236681	-54593.18227168771	2.687733186763713	3.684624434853082	-44.77161547751373	2.035912986173627	1.8379258175075186	1.2317376624993777	1.116087171018776
352000	-54644.57986860679	-54592.523596750376	-52.05627185641053	-54592.523596750376	2.999735410356099	3.684624434853082	-48.37164742155745	1.7629774838764805	1.7866495749123572	1.225704906661358	1.1052426644107716
352500	-54647.44163490344	-54591.48986975739	-55.95176514605223	-54591.48986975739	3.0397834317902106	3.684624434853082	-52.26714071119915	1.4585172767330414	1.7681436150584322	1.2749125088741498	1.1175627297821575
353000	-54632.1762428699	-54582.673563171804	-49.502679698097985	-54582.673563171804	2.8195569771041677	3.684624434853082	-45.8180552632449	1.853897653231658	1.7367926668081721	1.310061844495531	1.1098035268234157
353500	-54640.86304344775	-54592.51245177372	-48.3505916740289	-54592.51245177372	2.8010950362518177	3.684624434853082	-44.665967239175814	1.9609722099193172	1.7188216911316667	1.1865297164773274	1.0795942810040253
354000	-54646.640542768306	-54589.688589986516	-56.95195278178954	-54589.688589986516	2.9203631197525755	3.684624434853082	-53.26732834693645	1.591355313735032	1.7170305853408911	1.191367157236257	1.0844343097530826
354500	-54659.01613227153	-54597.52162508518	-61.49450718634566	-54597.52162508518	3.01640404404354	3.684624434853082	-57.80988275149257	1.6734117958973935	1.7579994893478073	1.1918552783305791	1.0731457286644472
355000	-54653.6563361398	-54594.00578301878	-59.65055312101692	-54594.00578301878	3.311513375785337	3.684624434853082	-55.965928686163835	1.5098667311118648	1.7357678364209554	1.187332527079755	1.0926131456391206
355500	-54648.87313167381	-54589.49254480615	-59.38058686766293	-54589.49254480615	3.187498592065894	3.684624434853082	-55.69596243280984	1.9490386786038068	1.7299099135482587	1.2054352645189106	1.0969197920168672
356000	-54628.85360863185	-54572.16820131322	-56.68540731862306	-54572.16820131322	2.8678201841748874	3.684624434853082	-53.00078288376997	1.7715401221928964	1.787854452328311	1.1861924410993636	1.0916544290724473
356500	-54639.61125224096	-54579.81518496208	-59.79606727888469	-54579.81518496208	2.9205095214571504	3.684624434853082	-56.11144284403161	2.124699509776307	1.7731562862182042	1.1873666164037628	1.0940245304274516
357000	-54635.559150868656	-54576.89445317809	-58.66469769056743	-54576.89445317809	3.0601668497611496	3.684624434853082	-54.980073255714345	1.9235425974612999	1.8087846626509179	1.1836330863378453	1.0904620866164951
357500	-54646.500807764794	-54583.53766188699	-62.96314587779927	-54583.53766188699	3.2265221758880602	3.684624434853082	-59.278521442946186	1.8547345034478273	1.7995931376627208	1.1749890445584288	1.086869439822092
358000	-54631.40330208589	-54571.52856113766	-59.87474094823325	-54571.52856113766	3.4993054111139448	3.683691038894108	-56.19104990933914	1.5859790885474754	1.7811959540653897	1.1471018008112996	1.0915181131492853
358500	-54630.40366759768	-54568.45683058919	-61.946837008491656	-54568.45683058919	3.244546599561167	3.683691038894108	-58.263145969597545	1.967583966339997	1.7773714141609493	1.1104963479250722	1.088479335389058
359000	-54633.76111589605	-54574.60102113925	-59.160094756798124	-54574.60102113925	3.167638434244782	3.683691038894108	-55.47640371790401	1.8910226228651537	1.8023939540309772	1.0963844886809917	1.1022315247949563
359500	-54622.73688630386	-54564.278037517455	-58.45884878640231	-54564.278037517455	3.396575304373914	3.683691038894108	-54.775157747508196	1.6889749276384203	1.7906727332284007	1.0922465358243776	1.0998158605872137
360000	-54631.72875267746	-54566.63982582422	-65.08892685323862	-54566.63982582422	3.3034332408743943	3.683691038894108	-61.40523581434451	1.5876805758215085	1.8073168465824867	1.0914159123248726	1.07955591335494
360500	-54633.808743466754	-54579.311260482296	-54.497482984454486	-54579.311260482296	3.015536474441395	3.683691038894108	-50.813791945560375	1.7256714069500185	1.7957010507784135	1.0934142615681817	1.0760470289717652
361000	-54627.81653009376	-54567.26764663744	-60.54888345632492	-54567.26764663744	3.2210233019651087	3.683691038894108	-56.86519241743081	1.872204639916908	1.775542923204544	1.0667370734370398	1.03918972715669
361500	-54631.18603893536	-54571.498343627005	-59.68769530835531	-54571.498343627005	2.995044999833518	3.683691038894108	-56.0040042694612	1.6482021621265512	1.7913152134897827	1.0938851273310544	1.0595624775260784
362000	-54629.683086975616	-54567.13446676958	-62.548620206034386	-54567.13446676958	3.728889659369478	3.683691038894108	-58.864929167140275	1.6895470037871279	1.766075782289375	1.0900770855180453	1.0569808104950502
362500	-54639.66336517771	-54580.20632998855	-59.45703518915762	-54580.20632998855	3.2481036212291587	3.683691038894108	-55.77334415026351	1.6773643622551058	1.7470455005386272	1.0948560489958044	1.0582075914978064
363000	-54645.181446371	-54585.150412509225	-60.031033861780294	-54585.150412509225	3.3724689250293656	3.683691038894108	-56.34734282288618	1.7468787235939032	1.6959692491390803	1.117479577872361	1.0662088194482617
