#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:uniprotOMP_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:uniprotOMP_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:uniprotOMP_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.uniprotOMP_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:uniprotOMP_muscle" name="distribution" x="@birthRate.t:uniprotOMP_muscle">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:uniprotOMP_muscle" name="distribution">
#            <parameter id="gammaShape.s:uniprotOMP_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@uniprotOMP_muscle" id="treeLikelihood.uniprotOMP_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:uniprotOMP_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:uniprotOMP_muscle" shape="@gammaShape.s:uniprotOMP_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:uniprotOMP_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:uniprotOMP_muscle" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:uniprotOMP_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:uniprotOMP_muscle" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:uniprotOMP_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape
7138000	-118560.15554857452	-118461.38168201101	-98.77386656351548	-118461.38168201101	3.84985366175788	-93.35349842721492	1.3096432178162019	4.110724918484361
7139000	-118559.13289864425	-118457.81257570487	-101.32032293938406	-118457.81257570487	3.985554795743797	-96.33756045877422	1.0995271034996883	3.883235377110155
7140000	-118567.28821374442	-118465.94992997503	-101.33828376939007	-118465.94992997503	4.1200887826527195	-96.17532214888445	1.2797262433954661	3.883235377110155
7141000	-118559.03578982421	-118457.70075208443	-101.33503773977631	-118457.70075208443	3.905398227388052	-96.28089297588113	1.17090938678503	3.883235377110155
7142000	-118549.22515021308	-118448.04317330054	-101.18197691254946	-118448.04317330054	3.885304078639845	-96.0258920858505	1.172756571208901	3.983328255490055
7143000	-118551.11431485262	-118452.77494708603	-98.33936776659439	-118452.77494708603	4.09334204845809	-93.18409803434032	1.1719414767640197	3.983328255490055
7144000	-118533.6124650712	-118434.7997297887	-98.81273528249964	-118434.7997297887	3.807902253507241	-93.47847644917098	1.3509305778386125	3.983328255490055
7145000	-118546.44100130079	-118443.47115624885	-102.96984505193191	-118443.47115624885	4.154641857329225	-98.00953455825274	0.9769822381891219	3.983328255490055
7146000	-118547.80332745916	-118443.7132126219	-104.09011483727119	-118443.7132126219	3.9506661861329846	-98.50936157427057	1.5974250075105605	3.983328255490055
7147000	-118563.45942888274	-118466.1384408099	-97.32098807284409	-118466.1384408099	3.9204799863350273	-92.07651033751551	1.2611494798385203	3.983328255490055
7148000	-118562.81701334732	-118461.84358036643	-100.97343298088037	-118461.84358036643	3.863574593923343	-95.53976942932839	1.4503352960619305	3.983328255490055
7149000	-118565.46343339414	-118466.26963479554	-99.19379859860082	-118466.26963479554	3.7665330909007118	-93.94910758698117	1.2613627561295937	3.983328255490055
7150000	-118566.18355633813	-118463.23808580702	-102.94547053111147	-118463.23808580702	4.259847509529567	-97.7497421382041	1.2124001374173239	3.983328255490055
7151000	-118562.42634271689	-118458.46074309327	-103.96559962362517	-118458.46074309327	4.288356380899749	-98.63495103787825	1.34732033025686	3.983328255490055
7152000	-118556.7225945171	-118455.99130479622	-100.73128972086951	-118455.99130479622	3.7093181601196337	-95.55483439391713	1.1931270714623328	3.983328255490055
7153000	-118546.63827653894	-118447.03413674035	-99.6041397985938	-118447.03413674035	3.8727646121638997	-94.33665919510577	1.244200452959587	4.023280150528449
7154000	-118550.66995165407	-118452.33254329773	-98.33740835634394	-118452.33254329773	3.9411617119476925	-92.97559955670584	1.3385286491096506	4.023280150528449
7155000	-118549.03820090908	-118452.21496116214	-96.82323974694324	-118452.21496116214	3.708698439995137	-91.57679148066781	1.3018056762624952	3.9446425900129456
7156000	-118564.46773829577	-118465.240823459	-99.22691483677299	-118465.240823459	4.221302982521015	-94.49487673843657	1.1595009765550177	3.5725371217813904
7157000	-118567.97641373824	-118465.95381925658	-102.02259448166423	-118465.95381925658	4.019081395666166	-97.27497051394592	1.1750868459369146	3.5725371217813904
7158000	-118573.38575311474	-118466.52914106028	-106.85661205445743	-118466.52914106028	3.809331241657163	-102.40603829588323	0.8780366367928054	3.5725371217813904
7159000	-118572.17886409366	-118467.24147373272	-104.9373903609325	-118467.24147373272	3.8562910803270523	-100.28372386941427	1.0811293697368305	3.5725371217813904
7160000	-118564.14275746769	-118461.62352075952	-102.51923670817406	-118461.62352075952	4.035862682611019	-97.7955926870465	1.151106899346174	3.5725371217813904
7161000	-118566.53362503785	-118463.06115022846	-103.47247480938665	-118463.06115022846	4.182749366363635	-98.86529465589125	1.034643031714015	3.5725371217813904
7162000	-118560.37354394876	-118456.46531799357	-103.90822595519602	-118456.46531799357	4.212608597271784	-99.183991765943	1.1516970674716132	3.5725371217813904
7163000	-118554.599693894	-118453.73288792236	-100.86680597162399	-118453.73288792236	3.7724654729475495	-96.13228512143723	1.1619837284053545	3.5725371217813904
7164000	-118567.16259874511	-118463.56542485123	-103.5971738938753	-118463.56542485123	3.8223039563605283	-98.48257638544177	1.5979483772833247	3.516649131150188
7165000	-118561.9902029365	-118460.28372589916	-101.70647703734609	-118460.28372589916	4.039141119764429	-97.05412723155095	1.1357006746449503	3.516649131150188
7166000	-118561.76813013508	-118460.6662744288	-101.10185570628055	-118460.6662744288	4.228947585728713	-96.41525497912502	1.1699515960053357	3.516649131150188
7167000	-118571.51995349354	-118466.50312350609	-105.016829987456	-118466.50312350609	4.092386345275097	-100.15617331693491	1.3440075393709043	3.516649131150188
7168000	-118563.9743576133	-118461.5387472987	-102.43561031459525	-118461.5387472987	3.9483528524977913	-97.62205975907618	1.296901424368886	3.516649131150188
7169000	-118563.51877476559	-118459.08425675177	-104.4345180138245	-118459.08425675177	3.8387015371463957	-99.37527704348771	1.542591839186602	3.516649131150188
7170000	-118544.82586839177	-118442.45693699984	-102.36893139192624	-118442.45693699984	4.080588076908825	-97.53148074711055	1.3208015136655036	3.516649131150188
7171000	-118547.91118112742	-118449.7267777188	-98.1844034086269	-118449.7267777188	3.820177626953186	-93.39444497042113	1.2733093070555883	3.516649131150188
7172000	-118544.74472801958	-118442.8717427399	-101.87298527968953	-118442.8717427399	3.922682514999095	-97.15391923959149	1.20241690894785	3.516649131150188
7173000	-118542.58271063695	-118437.49221296684	-105.09049767011992	-118437.49221296684	3.971344127145639	-99.8668283979378	1.4655827785595015	3.758086493622608
7174000	-118535.38631987604	-118433.33595678525	-102.050363090796	-118433.33595678525	4.0489921357585485	-96.92693540097805	1.3565258554780053	3.7669018343399365
7175000	-118541.00511416081	-118441.43832103442	-99.5667931263929	-118441.43832103442	3.9774544266090226	-94.56058504342032	1.2393062486326456	3.7669018343399365
7176000	-118536.56611591169	-118439.77192919067	-96.7941867210233	-118439.77192919067	3.8848325326334447	-91.81376956065733	1.2135153260260334	3.7669018343399365
7177000	-118540.44116130812	-118440.73725815266	-99.70390315546116	-118440.73725815266	4.078624816612365	-94.64198690539268	1.2950144157285508	3.7669018343399365
7178000	-118551.12855881553	-118452.03712258971	-99.09143622582282	-118452.03712258971	3.9795303803157744	-93.90276100648974	1.173203243162791	4.015471976170288
7179000	-118558.75969547128	-118464.08210557615	-94.6775898951364	-118464.08210557615	3.761816898456042	-89.36837496522794	1.2937429537381733	4.015471976170288
7180000	-118556.97477373564	-118458.63396081724	-98.3408129183922	-118458.63396081724	3.8342914647245583	-93.14719457547505	1.1781463667468606	4.015471976170288
7181000	-118566.43695048477	-118466.88142764439	-99.55552284037988	-118466.88142764439	3.8996663036640857	-94.36899725961773	1.1710536045918665	4.015471976170288
7182000	-118567.95822387005	-118465.89548323926	-102.06274063078781	-118465.89548323926	3.956564244819777	-97.16520407160459	1.2557833017019084	3.6417532574813074
7183000	-118559.30937904278	-118457.49055215421	-101.81882688857108	-118457.49055215421	4.140534828138039	-97.0060736471818	1.1709999839079734	3.6417532574813074
7184000	-118568.10580594034	-118464.88106417455	-103.22474176579593	-118464.88106417455	4.00781062613157	-98.38582622730931	1.1971622810053055	3.6417532574813074
7185000	-118554.4119389505	-118448.31640141291	-106.09553753758972	-118448.31640141291	4.39770139307204	-101.34362370814796	1.1101605719604466	3.6417532574813074
7186000	-118557.82598064	-118453.29217457437	-104.53380606563589	-118453.29217457437	4.049385016374752	-99.47170068261295	1.4203521255416198	3.6417532574813074
7187000	-118555.6809249097	-118449.94257811553	-105.73834679416946	-118449.94257811553	4.340350045307283	-101.0397457972929	1.0568477393952458	3.6417532574813074
7188000	-118550.55284624101	-118449.27559032128	-101.2772559197385	-118449.27559032128	4.056423107139285	-96.39769069177716	1.2378119704800228	3.6417532574813074
7189000	-118550.13356880285	-118450.47949976545	-99.65406903739186	-118450.47949976545	3.748994450657679	-94.85885520014374	1.1534605797668154	3.6417532574813074
7190000	-118554.30463986915	-118449.00743018034	-105.29720968881522	-118449.00743018034	4.2969962397276165	-100.61742683326149	1.0380295980724072	3.6417532574813074
7191000	-118552.82378638699	-118452.00176273978	-100.82202364721577	-118452.00176273978	3.914203996848137	-96.10017212208237	1.0800982676520912	3.6417532574813074
7192000	-118538.33314481883	-118441.81896654758	-96.51417827123834	-118441.81896654758	3.7243738061289298	-91.65478538396523	1.2176396297917953	3.6417532574813074
7193000	-118535.92877595423	-118441.18932643878	-94.73944951545501	-118441.18932643878	3.7518519454161576	-89.88409129604396	1.2136049619297373	3.6417532574813074
7194000	-118553.37295606128	-118455.2350458847	-98.13791017658248	-118455.2350458847	3.856238978502446	-92.97620877281207	1.5199481462890894	3.6417532574813074
7195000	-118539.18363605547	-118446.1557073097	-93.02792874577068	-118446.1557073097	3.562689985137284	-88.0211071997072	1.276798840208373	3.730022705855099
7196000	-118550.14114592347	-118451.7423308221	-98.39881510135622	-118451.7423308221	3.721830635754323	-93.22087837833472	1.4479140171663964	3.730022705855099
7197000	-118541.76950810628	-118444.42155014718	-97.3479579591006	-118444.42155014718	3.7833620671649677	-92.37724225956599	1.240692993679498	3.730022705855099
7198000	-118555.07886810682	-118455.94644773379	-99.13242037302943	-118455.94644773379	3.9223037462840926	-94.07200883209934	1.3303888350749786	3.730022705855099
7199000	-118564.14037393217	-118462.30391393325	-101.83645999891269	-118462.30391393325	4.057660742664315	-96.96286012331528	1.2409314502939723	3.632668425303433
7200000	-118556.11189226386	-118451.05251183687	-105.05938042698635	-118451.05251183687	4.171946726377695	-100.19178144561258	1.2349305560703447	3.632668425303433
7201000	-118552.04460914154	-118451.54676477499	-100.49784436654714	-118451.54676477499	3.949768546266796	-95.68414243148918	1.1810335097545315	3.632668425303433
7202000	-118546.71516488385	-118445.16014733931	-101.5550175445405	-118445.16014733931	3.9330088531785616	-96.67266993115655	1.2496791880805163	3.632668425303433
7203000	-118556.04592469046	-118449.68204202905	-106.36388266142224	-118449.68204202905	4.200763348807332	-101.3402997379877	1.390914498131101	3.632668425303433
7204000	-118552.66019389452	-118453.38452935065	-99.27566454387431	-118453.38452935065	3.9603246301325847	-94.40213578929564	1.2408603292752396	3.632668425303433
7205000	-118547.24823352463	-118447.88149405632	-99.36673946830881	-118447.88149405632	4.077975909133698	-94.4141035777237	1.3199674652816835	3.632668425303433
7206000	-118540.99747221857	-118441.3482112946	-99.64926092398373	-118441.3482112946	4.101283248485892	-94.6946856496934	1.3219068489869052	3.632668425303433
7207000	-118552.94247325978	-118452.19118342463	-100.7512898351574	-118452.19118342463	4.256090335634612	-95.6067929252277	1.387328086451808	3.7571688234778935
7208000	-118555.70216179278	-118454.69130247374	-101.01085931903523	-118454.69130247374	4.018323897722998	-96.19042798744779	1.0632625081095406	3.7571688234778935
7209000	-118551.6068594192	-118453.15597448769	-98.45088493151425	-118453.15597448769	4.138036435813395	-93.39003885954935	1.3036772484870065	3.7571688234778935
7210000	-118550.84374256601	-118451.5950513918	-99.24869117420167	-118451.5950513918	3.8576578469636407	-94.20548668551143	1.2860356652123384	3.7571688234778935
7211000	-118537.05923714601	-118438.74793786244	-98.31129928357143	-118438.74793786244	3.8975748960207497	-93.25205461216618	1.3020758479273582	3.7571688234778935
7212000	-118535.2568884556	-118435.9845839371	-99.27230451849918	-118435.9845839371	4.000392994801654	-94.31545554943564	1.1996801455856514	3.7571688234778935
7213000	-118530.85948968871	-118431.48556337744	-99.37392631125928	-118431.48556337744	3.9177514725286287	-94.39880767656365	1.217949811217738	3.7571688234778935
7214000	-118550.34711576288	-118447.16006590331	-103.1870498595718	-118447.16006590331	4.128094606082892	-98.32049461131881	1.1093864247750933	3.7571688234778935
7215000	-118541.64755511923	-118443.722930346	-97.9246247732294	-118443.722930346	4.022653552365923	-92.8309524292697	1.3365035204818034	3.7571688234778935
7216000	-118541.9037361973	-118441.768294727	-100.13544147031574	-118441.768294727	3.9873476632418665	-94.49571674121164	1.291950971190854	4.34777375791325
7217000	-118533.26315117114	-118431.62931902955	-101.63383214158222	-118431.62931902955	4.046717640776072	-96.7393319592374	1.0783703686627926	3.8161298136820196
7218000	-118556.06052149626	-118454.41775560127	-101.6427658949799	-118454.41775560127	3.8154010046554547	-96.51893236179242	1.3077037195054555	3.8161298136820196
7219000	-118564.82706395899	-118459.31280864665	-105.51425531234874	-118459.31280864665	4.268435627364149	-100.46400948331156	1.2341160153551605	3.8161298136820196
7220000	-118555.28260448562	-118453.2567120847	-102.02589240092621	-118453.2567120847	4.097483558038269	-96.84140693099799	1.3683556562462014	3.8161298136820196
7221000	-118551.97082077696	-118450.97749689236	-100.99332388460286	-118450.97749689236	3.934075184043355	-95.78841591785647	1.2913044360761747	3.913603530670218
7222000	-118553.26531345605	-118451.01625289093	-102.24906056511992	-118451.01625289093	3.8717948163163918	-96.95146013593508	1.383996898514627	3.913603530670218
7223000	-118539.89145744532	-118442.91038119415	-96.98107625118367	-118442.91038119415	3.8910161781957284	-91.87950313555032	1.1879695849631233	3.913603530670218
7224000	-118560.47067027556	-118461.4869050689	-98.98376520666893	-118461.4869050689	3.730469393607762	-93.6403037759781	1.429857900020628	3.913603530670218
7225000	-118566.55689370993	-118464.28574224791	-102.27115146202114	-118464.28574224791	3.7439601971466345	-97.24498125615634	1.1125666751945922	3.913603530670218
7226000	-118564.92907372897	-118462.77137477783	-102.15769895114425	-118462.77137477783	4.10851730987439	-96.99012555937277	1.2539698611012708	3.913603530670218
7227000	-118569.05775010108	-118463.41278008827	-105.64497001282078	-118463.41278008827	4.046270379328916	-100.34604572447603	1.385320757674537	3.913603530670218
7228000	-118567.95548036463	-118463.50828938384	-104.44719098079027	-118463.50828938384	4.31212018517847	-99.49533740988295	1.2245094932522274	3.7273440776550935
7229000	-118570.43756621676	-118467.46310169734	-102.97446451942182	-118467.46310169734	4.081145336402123	-98.14630666203715	1.1008137797295776	3.7273440776550935
7230000	-118556.57151173816	-118457.355300672	-99.21621106615467	-118457.355300672	3.845155175823889	-94.30815084117384	1.180716147325736	3.7273440776550935
7231000	-118556.589970071	-118456.37653200857	-100.21343806243209	-118456.37653200857	3.940500980818707	-95.30512037395843	1.1809736108185693	3.7273440776550935
7232000	-118567.61541108426	-118467.76291197441	-99.85249910985203	-118467.76291197441	3.757891445620767	-94.72033843862454	1.287380537152701	3.8447801340747985
7233000	-118544.35143512396	-118445.50519171535	-98.84624340861328	-118445.50519171535	3.833317610628156	-93.63128627492274	1.3701769996157434	3.8447801340747985
7234000	-118558.44729094344	-118453.25643555402	-105.19085538941785	-118453.25643555402	4.014787182775342	-100.71957712206456	0.9808014856526119	3.4904767817006834
7235000	-118560.19505892658	-118456.59399711998	-103.60106180658937	-118456.59399711998	4.071596994313103	-98.8680842050082	1.242500819880491	3.4904767817006834
7236000	-118543.87669710108	-118443.0915763407	-100.78512076037806	-118443.0915763407	4.100432351930808	-96.13587973282145	1.1587642458559342	3.4904767817006834
7237000	-118538.57927931947	-118440.12591347151	-98.45336584796488	-118440.12591347151	3.9422290411884378	-93.82944848725651	1.1334405790076838	3.4904767817006834
7238000	-118543.24132816054	-118439.95609583364	-103.28523232690291	-118439.95609583364	3.861527305975546	-98.69063404543093	1.104121499771307	3.4904767817006834
7239000	-118543.03257828791	-118441.07096309321	-101.96161519469675	-118441.07096309321	4.111469378551067	-97.09444292659182	1.3766954864042444	3.4904767817006834
7240000	-118540.84700598956	-118442.54660178881	-98.30040420075073	-118442.54660178881	3.9517550381604365	-93.59063223065817	1.219295188391884	3.4904767817006834
7241000	-118537.16713838723	-118434.95233301778	-102.21480536944817	-118434.95233301778	4.016172332076716	-97.39696243566291	1.0398919183528124	3.7779510154324463
7242000	-118543.4605769507	-118441.64830240104	-101.81227454965934	-118441.64830240104	3.957608010710582	-96.73143718691328	1.302886347313598	3.7779510154324463
7243000	-118549.16654645499	-118448.80019137498	-100.36635508000981	-118448.80019137498	3.89494996148444	-95.22897746512174	1.35942659945562	3.7779510154324463
7244000	-118549.45041172943	-118448.47280105008	-100.97761067934442	-118448.47280105008	3.869261473311267	-96.20344152372742	0.9962181401845525	3.7779510154324463
7245000	-118553.73642096078	-118456.50307687928	-97.23334408150265	-118456.50307687928	3.92529609255225	-92.2101793891687	1.2452136769014996	3.7779510154324463
